Date,EURUSD=X,USDJPY=X,spread,velocity
2013-10-07,1.356999,97.29,-96.72751,0.07150432
2013-10-09,1.359804,96.901,-96.48334,0.08599782
2013-10-10,1.352027,97.479,-96.35547,0.08951293
2013-10-11,1.352667,98.185,-96.35368,0.08214953
2013-10-14,1.355675,98.314,-96.3779,0.07322047
2013-10-15,1.355859,98.65,-96.45793,0.06035652
2013-10-16,1.352174,98.544,-96.52059,0.05003049
2013-10-17,1.352247,98.94,-96.64359,0.03550587
2013-10-18,1.366699,97.99,-96.61044,0.03530806
2013-10-21,1.368195,97.927,-96.5726,0.0355203
2013-10-22,1.367596,98.194,-96.58189,0.03175886
2013-10-23,1.377847,98.133,-96.58189,0.02909339
2013-10-24,1.378094,97.42,-96.47367,0.03573544
2013-10-25,1.380396,97.385,-96.37082,0.04136907
2013-10-28,1.380529,97.57,-96.30777,0.04318892
2013-10-29,1.37893,97.62,-96.26094,0.04349454
2013-10-30,1.374306,98.194,-96.31072,0.03566475
2013-10-31,1.372401,98.507,-96.40818,0.02448987
2013-11-01,1.357976,98.321,-96.47342,0.01695808
2013-11-04,1.3494,98.692,-96.59371,0.005437488
2013-11-05,1.351698,98.627,-96.69468,-0.003494502
2013-11-06,1.347309,98.456,-96.76176,-0.008831597
2013-11-07,1.351808,98.65,-96.8523,-0.01569095
2013-11-08,1.340914,98.171,-96.86212,-0.01519807
2013-11-11,1.334793,99.199,-97.03017,-0.02802846
2013-11-12,1.340932,99.138,-97.17264,-0.03763443
2013-11-13,1.343996,99.617,-97.37487,-0.05145089
2013-11-14,1.348963,99.218,-97.49489,-0.05720665
2013-11-15,1.344899,100.24,-97.7601,-0.07466692
2013-11-18,1.348399,100.354,-98.01611,-0.08988877
2013-11-19,1.350439,99.863,-98.16897,-0.09517447
2013-11-20,1.356742,100.181,-98.35089,-0.1024565
2013-11-21,1.343382,100.207,-98.51689,-0.1077904
2013-11-22,1.347182,101.319,-98.83333,-0.1253044
2013-11-25,1.355234,101.29,-99.10982,-0.1379951
2013-11-26,1.352759,101.35,-99.36388,-0.1477383
2013-11-27,1.356779,101.234,-99.56825,-0.1524914
2013-11-28,1.357368,102.21,-99.89605,-0.167207
2013-11-29,1.360396,102.292,-100.1977,-0.1784964
2013-12-02,1.358511,102.471,-100.4903,-0.1880683
2013-12-03,1.354206,102.933,-100.8178,-0.1997749
2013-12-04,1.359065,102.351,-101.0136,-0.1994415
2013-12-05,1.35864,102.404,-101.1871,-0.1972614
2013-12-06,1.366998,101.742,-101.228,-0.1841391
2013-12-09,1.370652,103.131,-101.4661,-0.1886659
2013-12-10,1.374023,103.266,-101.6915,-0.1917501
2013-12-11,1.376444,102.798,-101.8117,-0.1857478
2013-12-12,1.378607,102.508,-101.863,-0.174462
2013-12-13,1.375081,103.54,-102.0572,-0.1761187
2013-12-16,1.373928,103.27,-102.1811,-0.1717337
2013-12-17,1.376292,103.027,-102.2441,-0.1626054
2013-12-18,1.377126,102.624,-102.2271,-0.1475266
2013-12-19,1.368495,104.213,-102.4474,-0.1536359
2013-12-20,1.365579,104.276,-102.6489,-0.1576585
2013-12-23,1.367839,104.03,-102.7842,-0.1557808
2013-12-24,1.369994,104.176,-102.9192,-0.1540388
2013-12-25,1.368195,104.3,-103.0514,-0.1521995
2013-12-26,1.366848,104.524,-103.1964,-0.151596
2013-12-27,1.369619,104.879,-103.373,-0.1536943
2013-12-30,1.375024,105.32,-103.5915,-0.1591326
2013-12-31,1.381006,104.934,-103.72,-0.1565637
2014-01-01,1.374495,105.3,-103.8841,-0.1572002
2014-01-02,1.376671,105.324,-104.0268,-0.155978
2014-01-03,1.366662,104.833,-104.0718,-0.1466639
2014-01-06,1.359601,104.912,-104.1153,-0.1380046
2014-01-07,1.363196,104.21,-104.0355,-0.1197189
2014-01-08,1.361637,104.712,-104.0305,-0.1092555
2014-01-09,1.357202,104.844,-104.0386,-0.1007661
2014-01-10,1.360711,104.83,-104.0356,-0.09205385
2014-01-13,1.367185,103.949,-103.8883,-0.07195617
2014-01-14,1.366998,103.116,-103.6177,-0.04320842
2014-01-15,1.366848,104.179,-103.5295,-0.03217337
2014-01-16,1.359934,104.571,-103.5074,-0.0276154
2014-01-17,1.361804,104.295,-103.4418,-0.01979176
2014-01-20,1.352759,104.238,-103.3723,-0.0122991
2014-01-21,1.354903,104.225,-103.3049,-0.005610115
2014-01-22,1.355914,104.223,-103.2418,0.0001549304
2014-01-23,1.354224,104.635,-103.2477,-0.0003533087
2014-01-24,1.368907,103.37,-103.055,0.01585879
2014-01-27,1.368794,102.05,-102.6739,0.0465135
2014-01-28,1.367465,102.661,-102.4208,0.06385481
2014-01-29,1.365505,103.231,-102.2808,0.0702441
2014-01-30,1.365859,102.3,-102.0129,0.08683903
2014-01-31,1.355877,102.758,-101.8449,0.09365053
2014-02-03,1.348818,102.192,-101.6106,0.1054563
2014-02-04,1.352503,101.142,-101.2394,0.1277614
2014-02-05,1.351589,101.689,-100.9918,0.1378274
2014-02-06,1.35351,101.466,-100.7391,0.1474667
2014-02-07,1.359213,102.039,-100.6053,0.1463205
2014-02-10,1.361934,102.524,-100.5679,0.1371794
2014-02-11,1.36461,102.133,-100.483,0.1327888
2014-02-12,1.363903,102.52,-100.475,0.1223114
2014-02-13,1.35901,102.469,-100.47,0.1124659
2014-02-14,1.367877,102.188,-100.4292,0.1064517
2014-02-17,1.369994,101.564,-100.3028,0.1081251
2014-02-18,1.370445,102.062,-100.2716,0.1016651
2014-02-19,1.376197,102.332,-100.2917,0.09144836
2014-02-20,1.373042,102.311,-100.3145,0.08185713
2014-02-21,1.372119,102.312,-100.3422,0.0726622
2014-02-24,1.373796,102.513,-100.4042,0.06135529
2014-02-25,1.373608,102.482,-100.4614,0.05140248
2014-02-26,1.374608,102.15,-100.4666,0.04665223
2014-02-27,1.368195,102.299,-100.4991,0.04001063
2014-02-28,1.370746,102.11,-100.5025,0.0363679
2014-03-03,1.377695,101.305,-100.3826,0.04337262
2014-03-04,1.373702,101.412,-100.2927,0.04728552
2014-03-05,1.374117,102.178,-100.3319,0.04002435
2014-03-06,1.373419,102.367,-100.4005,0.03090125
2014-03-07,1.386309,103.032,-100.5673,0.01431136
2014-03-10,1.387867,103.19,-100.7464,-0.001929062
2014-03-11,1.387887,103.236,-100.9187,-0.01622683
2014-03-12,1.385809,102.84,-101.0153,-0.02297777
2014-03-13,1.390453,102.783,-101.0932,-0.02758297
2014-03-14,1.386539,101.78,-101.0081,-0.0181273
2014-03-17,1.391304,101.33,-100.8578,-0.003988138
2014-03-18,1.392661,101.859,-100.8005,0.001153137
2014-03-19,1.393088,101.44,-100.6828,0.01093605
2014-03-20,1.381922,102.468,-100.7361,0.005551488
2014-03-21,1.378208,102.407,-100.7767,0.001673553
2014-03-24,1.379558,102.241,-100.7884,0.0005501858
2014-03-25,1.383892,102.207,-100.7933,9.198618e-05
2014-03-26,1.381903,102.285,-100.8102,-0.001336411
2014-03-27,1.378208,101.903,-100.7672,0.002392161
2014-03-28,1.374136,102.147,-100.766,0.002286945
2014-03-31,1.375213,102.889,-100.8799,-0.00746434
2014-04-01,1.377505,103.214,-101.0344,-0.01980375
2014-04-02,1.379482,103.633,-101.2399,-0.03539631
2014-04-03,1.376823,103.867,-101.4635,-0.0511904
2014-04-04,1.372382,103.896,-101.6709,-0.0643076
2014-04-07,1.370407,103.32,-101.7684,-0.06709423
2014-04-08,1.374306,103.069,-101.8137,-0.06526306
2014-04-09,1.379329,101.955,-101.6771,-0.04831873
2014-04-10,1.385502,102.107,-101.57,-0.03526647
2014-04-11,1.388638,101.38,-101.3553,-0.01428476
2014-04-14,1.38462,101.442,-101.1663,0.002774639
2014-04-15,1.381712,101.904,-101.0642,0.01111158
2014-04-16,1.381196,101.877,-100.9668,0.01835715
2014-04-17,1.382705,102.201,-100.9283,0.02004921
2014-04-18,1.381216,102.443,-100.932,0.0180529
2014-04-21,1.381521,102.56,-100.9549,0.01461399
2014-04-22,1.379501,102.67,-100.9946,0.01006132
2014-04-23,1.381006,102.621,-101.0241,0.006739536
2014-04-24,1.381922,102.48,-101.0298,0.005689635
2014-04-25,1.383202,102.302,-101.0078,0.007059205
2014-04-28,1.384064,102.105,-100.9574,0.01069724
2014-04-29,1.385291,102.516,-100.9752,0.008305374
2014-04-30,1.381368,102.564,-101.0003,0.005500887
2014-05-01,1.386924,102.22,-100.9698,0.007603817
2014-05-02,1.387097,102.266,-100.9493,0.008686425
2014-05-05,1.38727,102.2,-100.9208,0.01034876
2014-05-06,1.387598,102.14,-100.886,0.01240337
2014-05-07,1.393068,101.693,-100.7847,0.01986101
2014-05-08,1.391169,101.872,-100.7209,0.02355352
2014-05-09,1.384428,101.593,-100.6216,0.02990753
2014-05-12,1.376065,101.9,-100.5812,0.03078859
2014-05-13,1.375667,102.185,-100.5905,0.02742253
2014-05-14,1.370952,102.232,-100.6092,0.0235489
2014-05-15,1.372006,101.815,-100.5636,0.02540413
2014-05-16,1.371648,101.499,-100.4746,0.03074541
2014-05-19,1.370332,101.542,-100.4017,0.03428357
2014-05-20,1.371385,101.5,-100.3304,0.03738774
2014-05-21,1.370407,101.262,-100.2308,0.04260655
2014-05-22,1.368176,101.42,-100.1671,0.04438003
2014-05-23,1.365449,101.765,-100.1656,0.04078106
2014-05-26,1.362881,101.962,-100.1983,0.03461476
2014-05-27,1.365132,101.894,-100.2202,0.02986682
2014-05-28,1.363698,101.977,-100.2559,0.02436824
2014-05-29,1.359342,101.73,-100.2531,0.02255899
2014-05-30,1.360452,101.72,-100.2505,0.02088113
2014-06-02,1.362806,101.876,-100.2735,0.01719416
2014-06-03,1.359897,102.42,-100.3808,0.006744386
2014-06-04,1.362101,102.54,-100.4986,-0.003706085
2014-06-05,1.360415,102.681,-100.629,-0.01434483
2014-06-06,1.366195,102.423,-100.7074,-0.0197199
2014-06-09,1.364294,102.48,-100.7873,-0.02477196
2014-06-10,1.359268,102.48,-100.8599,-0.02878483
2014-06-11,1.354096,102.314,-100.8997,-0.02971104
2014-06-12,1.353711,102,-100.8856,-0.0260302
2014-06-13,1.355454,101.7,-100.8238,-0.01865806
2014-06-16,1.353803,101.967,-100.8069,-0.01567795
2014-06-17,1.357718,101.87,-100.7745,-0.01164358
2014-06-18,1.354793,102.174,-100.7913,-0.012073
2014-06-19,1.359065,101.89,-100.7612,-0.008531101
2014-06-20,1.361137,101.93,-100.7386,-0.005919975
2014-06-23,1.359305,102.066,-100.7387,-0.005428256
2014-06-24,1.360193,101.87,-100.7078,-0.002382417
2014-06-25,1.360581,101.91,-100.6853,-0.0002923437
2014-06-26,1.362899,101.8,-100.6471,0.00293806
2014-06-27,1.361304,101.637,-100.5871,0.007728368
2014-06-30,1.364443,101.443,-100.5018,0.01423926
2014-07-01,1.369357,101.29,-100.3998,0.02160964
2014-07-02,1.368083,101.54,-100.3462,0.02429075
2014-07-03,1.3653,101.83,-100.344,0.02243434
2014-07-04,1.361007,102.18,-100.3986,0.01596769
2014-07-07,1.358843,102.11,-100.4397,0.01117693
2014-07-08,1.360618,101.8,-100.4302,0.01103619
2014-07-09,1.361711,101.46,-100.3695,0.01520834
2014-07-10,1.364294,101.535,-100.3259,0.01759502
2014-07-11,1.360507,101.283,-100.2485,0.02261039
2014-07-14,1.360378,101.37,-100.1924,0.02542217
2014-07-15,1.362175,101.52,-100.1656,0.02554127
2014-07-16,1.357202,101.66,-100.1652,0.02342498
2014-07-17,1.352997,101.63,-100.1627,0.02166736
2014-07-18,1.351881,101.23,-100.1004,0.02508605
2014-07-21,1.353217,101.34,-100.0616,0.02623646
2014-07-22,1.352704,101.4,-100.0372,0.02608081
2014-07-23,1.346801,101.47,-100.0285,0.02462339
2014-07-24,1.346294,101.52,-100.0301,0.02241499
2014-07-25,1.346475,101.76,-100.0706,0.01713927
2014-07-28,1.342895,101.749,-100.1081,0.01255433
2014-07-29,1.343905,101.81,-100.1529,0.007736409
2014-07-30,1.341112,102.076,-100.2365,6.956952e-05
2014-07-31,1.339603,102.84,-100.4322,-0.01636304
2014-08-01,1.338993,102.773,-100.6012,-0.02917476
2014-08-04,1.342895,102.563,-100.7217,-0.03684198
2014-08-05,1.34221,102.542,-100.8269,-0.04257854
2014-08-06,1.337238,102.589,-100.9287,-0.04754871
2014-08-07,1.338294,102.113,-100.945,-0.04492877
2014-08-08,1.335827,102.129,-100.9595,-0.04237057
2014-08-11,1.340518,102.155,-100.9728,-0.03993478
2014-08-12,1.338491,102.205,-100.9901,-0.0380335
2014-08-13,1.336612,102.282,-101.0153,-0.03695766
2014-08-14,1.336791,102.408,-101.0552,-0.03720375
2014-08-15,1.336398,102.496,-101.1028,-0.0380773
2014-08-18,1.339047,102.41,-101.1301,-0.03716802
2014-08-19,1.336112,102.61,-101.1838,-0.03855464
2014-08-20,1.332197,102.91,-101.2774,-0.04317648
2014-08-21,1.326049,103.701,-101.4839,-0.0568847
2014-08-22,1.327933,103.849,-101.6926,-0.06962989
2014-08-25,1.319871,104.201,-101.9355,-0.08417695
2014-08-26,1.318896,104.07,-102.133,-0.09368616
2014-08-27,1.31702,104.09,-102.3113,-0.1007889
2014-08-28,1.319087,103.878,-102.4348,-0.1026982
2014-08-29,1.318496,103.696,-102.5127,-0.1006181
2014-09-01,1.312784,104.168,-102.6508,-0.1037628
2014-09-02,1.313198,104.34,-102.7967,-0.1073022
2014-09-03,1.313198,105.237,-103.062,-0.1205602
2014-09-04,1.315097,104.871,-103.2404,-0.1254144
2014-09-05,1.293276,105.582,-103.5087,-0.1374135
2014-09-08,1.295337,105.18,-103.6831,-0.1405146
2014-09-09,1.289108,106.16,-103.9858,-0.1541305
2014-09-10,1.294197,106.123,-104.2466,-0.1630865
2014-09-11,1.291706,106.826,-104.5839,-0.177707
2014-09-12,1.292357,107.105,-104.9244,-0.1913716
2014-09-15,1.296008,107.33,-105.258,-0.2033096
2014-09-16,1.293979,107.138,-105.5206,-0.2082855
2014-09-17,1.295908,107.15,-105.7482,-0.2099139
2014-09-18,1.285,108.516,-106.1553,-0.2264619
2014-09-19,1.292006,108.8,-106.5562,-0.241104
2014-09-22,1.284142,108.94,-106.9303,-0.2522661
2014-09-23,1.285149,108.75,-107.2263,-0.2559365
2014-09-24,1.285397,108.542,-107.4473,-0.2530035
2014-09-25,1.277808,109.316,-107.7526,-0.2573969
2014-09-26,1.275705,108.61,-107.9053,-0.2486121
2014-09-29,1.267315,109.411,-108.1524,-0.2484786
2014-09-30,1.269084,109.39,-108.3575,-0.2448393
2014-10-01,1.262834,109.66,-108.5706,-0.242172
2014-10-02,1.262419,109.02,-108.6493,-0.2284541
2014-10-03,1.267058,108.523,-108.6266,-0.2073691
2014-10-06,1.251361,109.802,-108.7901,-0.203686
2014-10-07,1.264606,108.868,-108.7784,-0.1856101
2014-10-08,1.266801,108.072,-108.6297,-0.1575435
2014-10-09,1.274307,108.127,-108.4876,-0.1323931
2014-10-10,1.268907,107.83,-108.3011,-0.1056258
2014-10-13,1.263983,107.338,-108.0454,-0.07529856
2014-10-14,1.272394,107.063,-107.7598,-0.04500495
2014-10-15,1.263903,107.314,-107.5331,-0.02219177
2014-10-16,1.282166,105.98,-107.1127,0.01495725
2014-10-17,1.280442,106.405,-106.7921,0.04061038
2014-10-20,1.274957,107.144,-106.6148,0.05208338
2014-10-21,1.279525,106.91,-106.4184,0.06420381
2014-10-22,1.271472,107.021,-106.2605,0.0720645
2014-10-23,1.264143,107.148,-106.1413,0.07602443
2014-10-24,1.265406,108.161,-106.1939,0.06522914
2014-10-27,1.267668,108.202,-106.2534,0.05475417
2014-10-28,1.270148,107.843,-106.2566,0.04988931
2014-10-29,1.273837,108.112,-106.3045,0.04168006
2014-10-30,1.26328,108.846,-106.4673,0.02452047
2014-10-31,1.261336,109.213,-106.6765,0.004903219
2014-11-03,1.250313,112.841,-107.4334,-0.05905014
2014-11-04,1.249594,113.648,-108.2523,-0.1228317
2014-11-05,1.255256,113.48,-108.9714,-0.17288
2014-11-06,1.248003,114.655,-109.8045,-0.2282994
2014-11-07,1.238007,115.176,-110.6376,-0.2790708
2014-11-10,1.246137,114.533,-111.2838,-0.3098851
2014-11-11,1.242993,114.753,-111.8905,-0.3347992
2014-11-12,1.247583,115.721,-112.5735,-0.3640271
2014-11-13,1.242993,115.57,-113.1527,-0.382092
2014-11-14,1.247598,115.824,-113.6961,-0.3956337
2014-11-17,1.251846,116.896,-114.3322,-0.4158163
2014-11-18,1.244896,116.646,-114.8492,-0.4243072
2014-11-19,1.253337,116.869,-115.3265,-0.428756
2014-11-20,1.254076,118.148,-115.9316,-0.4435601
2014-11-21,1.254501,118.236,-116.4691,-0.4514432
2014-11-24,1.237501,117.744,-116.8564,-0.4460608
2014-11-25,1.243317,118.454,-117.2882,-0.4448678
2014-11-26,1.248065,117.801,-117.5503,-0.4295246
2014-11-27,1.250594,117.63,-117.732,-0.4087175
2014-11-28,1.246199,117.84,-117.9011,-0.3886066
2014-12-01,1.243828,118.864,-118.186,-0.3799021
2014-12-02,1.247007,118.308,-118.3328,-0.3603368
2014-12-03,1.23885,119.194,-118.5789,-0.350742
2014-12-04,1.231664,119.861,-118.8831,-0.3468383
2014-12-05,1.238666,119.812,-119.1282,-0.3383019
2014-12-08,1.229407,121.561,-119.6005,-0.3495483
2014-12-09,1.231512,120.65,-119.8677,-0.3426373
2014-12-10,1.239495,119.342,-119.8839,-0.3152332
2014-12-11,1.247396,117.709,-119.6203,-0.2666418
2014-12-12,1.239495,119.007,-119.5586,-0.2390877
2014-12-15,1.246354,118.165,-119.3518,-0.2016569
2014-12-16,1.244354,117.741,-119.08,-0.1619153
2014-12-17,1.251204,116.613,-118.641,-0.1114698
2014-12-18,1.233898,118.796,-118.5681,-0.09599411
2014-12-19,1.229045,118.938,-118.5162,-0.08357662
2014-12-22,1.222599,119.497,-118.5493,-0.07934708
2014-12-23,1.222374,120.15,-118.675,-0.08323355
2014-12-24,1.217493,120.69,-118.8689,-0.09251993
2014-12-25,1.219854,120.459,-119.0044,-0.09613123
2014-12-26,1.221001,120.37,-119.108,-0.09676147
2014-12-29,1.216945,120.424,-119.2051,-0.0967909
2014-12-30,1.215347,120.632,-119.3197,-0.09828237
2014-12-31,1.216205,119.458,-119.2358,-0.0829908
2015-01-01,1.209863,119.673,-119.1863,-0.07186626
2015-01-02,1.208941,119.87,-119.1657,-0.06410362
2015-01-05,1.194643,120.434,-119.2313,-0.0642282
2015-01-06,1.193902,119.425,-119.1306,-0.05039025
2015-01-07,1.187536,118.673,-118.9184,-0.02834641
2015-01-08,1.1836,119.289,-118.8164,-0.01740802
2015-01-09,1.179607,119.792,-118.7996,-0.0145288
2015-01-12,1.18707,118.212,-118.537,0.008731857
2015-01-13,1.183152,118.328,-118.314,0.02671724
2015-01-14,1.177829,117.795,-118.0286,0.04843001
2015-01-15,1.178592,117.39,-117.7062,0.07142553
2015-01-16,1.163738,116.13,-117.2215,0.1061189
2015-01-19,1.156604,117.56,-117.0051,0.1153753
2015-01-20,1.159797,117.712,-116.8374,0.1197634
2015-01-21,1.154694,118.649,-116.838,0.1096665
2015-01-22,1.161535,117.86,-116.7237,0.1100544
2015-01-23,1.134675,118.751,-116.7689,0.09701844
2015-01-26,1.112545,117.361,-116.6063,0.1025237
2015-01-27,1.124771,118.52,-116.6419,0.09093434
2015-01-28,1.136738,117.775,-116.5645,0.08979892
2015-01-29,1.128146,117.592,-116.473,0.08993933
2015-01-30,1.133556,118.248,-116.4963,0.08043046
2015-02-02,1.130902,117.184,-116.3597,0.08514717
2015-02-03,1.134173,117.575,-116.3003,0.08298555
2015-02-04,1.145738,117.646,-116.2611,0.07930703
2015-02-05,1.131875,117.288,-116.1779,0.0796413
2015-02-06,1.147197,117.535,-116.1431,0.07587635
2015-02-09,1.131439,118.97,-116.3415,0.05284691
2015-02-10,1.132695,118.563,-116.4655,0.03800491
2015-02-11,1.132195,119.358,-116.706,0.01462536
2015-02-12,1.131196,120.17,-117.055,-0.01589296
2015-02-13,1.140394,118.916,-117.18,-0.02505524
2015-02-16,1.140004,118.57,-117.2399,-0.02797946
2015-02-17,1.133401,118.492,-117.2819,-0.02915875
2015-02-18,1.140472,119.208,-117.4283,-0.03899307
2015-02-19,1.140004,118.689,-117.4799,-0.04005594
2015-02-20,1.136674,118.988,-117.5713,-0.04436395
2015-02-23,1.138148,119.076,-117.6656,-0.04855282
2015-02-24,1.133299,118.903,-117.7227,-0.04927563
2015-02-25,1.133903,118.892,-117.7698,-0.04909497
2015-02-26,1.136364,118.822,-117.7983,-0.04736196
2015-02-27,1.120536,119.377,-117.9093,-0.0527029
2015-03-02,1.116196,119.826,-118.0778,-0.06242524
2015-03-03,1.117905,120.204,-118.2867,-0.07472238
2015-03-04,1.118218,119.637,-118.3858,-0.07676787
2015-03-05,1.108205,119.651,-118.475,-0.07781069
2015-03-06,1.103205,120.045,-118.6131,-0.08286772
2015-03-09,1.084599,120.739,-118.8444,-0.09532868
2015-03-10,1.083341,121.408,-119.1542,-0.1133343
2015-03-11,1.07087,121.038,-119.3759,-0.1224295
2015-03-12,1.054875,121.411,-119.6312,-0.1335817
2015-03-13,1.062631,121.318,-119.8408,-0.13996
2015-03-16,1.048163,121.343,-120.0294,-0.1440439
2015-03-17,1.057295,121.367,-120.1945,-0.1458159
2015-03-18,1.059805,121.28,-120.3217,-0.1442539
2015-03-19,1.084999,120.064,-120.2357,-0.1249219
2015-03-20,1.066894,120.762,-120.2575,-0.1162699
2015-03-23,1.082661,120.027,-120.1524,-0.09768568
2015-03-24,1.094499,119.75,-120.0031,-0.07695464
2015-03-25,1.090203,119.791,-119.8664,-0.05902285
2015-03-26,1.096047,119.518,-119.6926,-0.03947577
2015-03-27,1.088637,119.183,-119.4784,-0.01818398
2015-03-30,1.088495,119.25,-119.2898,-0.0008264084
2015-03-31,1.083025,120.013,-119.2348,0.003862724
2015-04-01,1.073814,120.022,-119.1871,0.007538589
2015-04-02,1.076994,119.574,-119.0739,0.01641295
2015-04-03,1.087075,119.697,-118.9881,0.02223138
2015-04-06,1.100134,118.823,-118.7734,0.03839221
2015-04-07,1.093482,119.477,-118.6806,0.04296182
2015-04-08,1.082415,120.29,-118.7259,0.03555148
2015-04-09,1.078528,120.094,-118.7407,0.03132428
2015-04-10,1.066906,120.55,-118.8292,0.02126502
2015-04-13,1.060985,120.209,-118.8606,0.01684368
2015-04-14,1.057295,120.059,-118.8682,0.01479031
2015-04-15,1.064713,119.457,-118.782,0.02078565
2015-04-16,1.06768,119.143,-118.655,0.02970309
2015-04-17,1.075558,119.044,-118.5236,0.03824271
2015-04-20,1.081023,118.818,-118.3694,0.04797173
2015-04-21,1.074749,119.195,-118.2903,0.05058734
2015-04-22,1.074172,119.633,-118.2891,0.04643821
2015-04-23,1.072582,119.95,-118.341,0.03818609
2015-04-24,1.081502,119.571,-118.3317,0.0357589
2015-04-27,1.086897,118.927,-118.2254,0.04168544
2015-04-28,1.087796,119.126,-118.1611,0.04357665
2015-04-29,1.096912,118.823,-118.0569,0.04866622
2015-04-30,1.111432,118.97,-117.9851,0.05061241
2015-05-01,1.121466,119.452,-117.9958,0.04546314
2015-05-04,1.118593,120.136,-118.1156,0.03159039
2015-05-05,1.114914,120.1,-118.2236,0.0198758
2015-05-06,1.118631,119.922,-118.2966,0.01207968
2015-05-07,1.134147,119.397,-118.2812,0.01236112
2015-05-08,1.124695,119.709,-118.3177,0.008259131
2015-05-11,1.119407,119.78,-118.3638,0.003693291
2015-05-12,1.114442,120.131,-118.4618,-0.004841247
2015-05-13,1.122146,119.835,-118.5048,-0.008042612
2015-05-14,1.135048,119.16,-118.4372,-0.001700282
2015-05-15,1.140498,119.191,-118.3788,0.003349692
2015-05-18,1.144505,119.33,-118.346,0.005818944
2015-05-19,1.132618,119.9,-118.4064,0.000265045
2015-05-20,1.114666,120.652,-118.5813,-0.01444218
2015-05-21,1.110075,121.212,-118.829,-0.03402392
2015-05-22,1.111185,121.039,-119.028,-0.04786694
2015-05-25,1.0993,121.571,-119.292,-0.06601459
2015-05-26,1.097117,121.6,-119.5353,-0.08089866
2015-05-27,1.088886,122.986,-119.9695,-0.110552
2015-05-28,1.090001,123.74,-120.4781,-0.1439635
2015-05-29,1.096035,123.82,-120.9476,-0.1712901
2015-06-01,1.095794,124.193,-121.4253,-0.19701
2015-06-02,1.092299,124.847,-121.9526,-0.224733
2015-06-03,1.115001,124.036,-122.2925,-0.2344016
2015-06-04,1.125784,124.304,-122.6278,-0.2428694
2015-06-05,1.120787,124.38,-122.9308,-0.2479211
2015-06-08,1.110815,125.629,-123.3862,-0.265335
2015-06-09,1.128095,124.563,-123.618,-0.2625187
2015-06-10,1.129905,124.339,-123.7765,-0.2537897
2015-06-11,1.131196,122.866,-123.6748,-0.2239461
2015-06-12,1.124063,123.581,-123.6754,-0.2052017
2015-06-15,1.121994,123.29,-123.6154,-0.1829362
2015-06-16,1.127701,123.42,-123.565,-0.1633568
2015-06-17,1.124202,123.439,-123.5095,-0.1449786
2015-06-18,1.136997,123.53,-123.4591,-0.1285787
2015-06-19,1.137074,123.002,-123.3208,-0.1061817
2015-06-22,1.137294,122.751,-123.1462,-0.0826071
2015-06-23,1.134906,123.379,-123.0763,-0.06980536
2015-06-24,1.117219,123.86,-123.0836,-0.06456226
2015-06-25,1.120699,123.851,-123.0834,-0.05912956
2015-06-26,1.120298,123.598,-123.0396,-0.05048556
2015-06-29,1.097502,122.612,-122.8461,-0.03000145
2015-06-30,1.122297,122.67,-122.6703,-0.01273159
2015-07-01,1.113499,122.386,-122.4646,0.00560685
2015-07-02,1.103363,123.32,-122.4214,0.008757511
2015-07-03,1.108697,123.059,-122.3411,0.01476894
2015-07-06,1.099505,122.407,-122.1685,0.0280144
2015-07-07,1.104899,122.611,-122.0422,0.03626209
2015-07-08,1.100994,122.49,-121.9104,0.04428329
2015-07-09,1.107101,120.862,-121.5391,0.07173129
2015-07-10,1.106305,121.7,-121.3321,0.08309046
2015-07-13,1.112904,122.496,-121.2698,0.08134705
2015-07-14,1.099046,123.57,-121.3871,0.06467297
2015-07-15,1.1008,123.32,-121.4613,0.05301361
2015-07-16,1.094355,123.87,-121.6201,0.03523652
2015-07-17,1.088601,124.149,-121.8134,0.0160526
2015-07-20,1.083025,124.142,-121.9927,-0.0003502312
2015-07-21,1.083541,124.294,-122.1816,-0.01617745
2015-07-22,1.093996,123.86,-122.2858,-0.0235647
2015-07-23,1.092705,124.068,-122.4125,-0.03222242
2015-07-24,1.098901,123.876,-122.4962,-0.03654356
2015-07-27,1.097237,123.763,-122.5533,-0.03827288
2015-07-28,1.109004,123.24,-122.5203,-0.03228428
2015-07-29,1.106599,123.576,-122.5397,-0.03120304
2015-07-30,1.098406,123.94,-122.6128,-0.03472251
2015-07-31,1.093924,124.071,-122.6986,-0.03900681
2015-08-03,1.0969,124.04,-122.7694,-0.04167873
2015-08-04,1.095602,123.945,-122.817,-0.04217673
2015-08-05,1.088898,124.274,-122.9097,-0.04641376
2015-08-06,1.09031,124.73,-123.062,-0.0553012
2015-08-07,1.092705,124.734,-123.1984,-0.06211401
2015-08-10,1.096503,124.3,-123.2517,-0.06137236
2015-08-11,1.101698,124.613,-123.3438,-0.06394938
2015-08-12,1.104204,125.07,-123.4942,-0.07120471
2015-08-13,1.116096,124.255,-123.4993,-0.06566021
2015-08-14,1.116096,124.363,-123.5157,-0.06152493
2015-08-17,1.109299,124.35,-123.5251,-0.05714959
2015-08-18,1.1078,124.438,-123.5432,-0.05387256
2015-08-19,1.103083,124.371,-123.5461,-0.04959293
2015-08-20,1.111803,123.897,-123.4702,-0.03905559
2015-08-21,1.123697,123.42,-123.3214,-0.02328641
2015-08-24,1.137695,121.732,-122.9187,0.01247065
